Purchase Transaction ID,Purchase_DATEID,Ship Mode,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Type
8372,7/26/2022,Standard Class,West,Office Supplies,Storage,484.65,3,0,92.0835,Standard Class - Consumer
8373,9/10/2022,Standard Class,South,Office Supplies,Paper,115.296,3,0.2,40.3536,Standard Class - Consumer
8374,5/23/2022,First Class,West,Office Supplies,Envelopes,7.08,3,0.2,2.478,First Class - Consumer
8375,6/19/2022,First Class,West,Office Supplies,Binders,4.401,3,0.7,-3.5208,First Class - Consumer
8376,2/28/2022,Standard Class,Central,Office Supplies,Paper,44.75,5,0,20.585,Standard Class - Consumer
8377,7/3/2022,First Class,Central,Technology,Phones,95.984,2,0.2,5.999,First Class - Consumer
8378,3/20/2022,First Class,West,Furniture,Furnishings,151.72,4,0,27.3096,First Class - Consumer
8379,7/19/2022,Second Class,West,Furniture,Furnishings,155.25,3,0,46.575,Second Class - Consumer
8380,9/16/2022,Second Class,West,Office Supplies,Storage,14.03,1,0,4.0687,Second Class - Consumer
8381,8/29/2022,Second Class,West,Furniture,Tables,1618.37,13,0,356.0414,Second Class - Consumer
8382,1/4/2022,Second Class,West,Technology,Accessories,99.6,1,0,36.852,Second Class - Consumer
8383,8/18/2022,Second Class,West,Office Supplies,Paper,32.4,5,0,15.552,Second Class - Home Office
8384,3/19/2022,Standard Class,East,Furniture,Furnishings,13.96,2,0,6.7008,Standard Class - Corporate
8385,5/1/2022,Standard Class,East,Furniture,Furnishings,155.82,3,0,63.8862,Standard Class - Corporate
8386,9/23/2022,Standard Class,East,Technology,Phones,124.95,5,0,2.499,Standard Class - Corporate
8387,4/13/2022,Standard Class,East,Office Supplies,Storage,601.65,5,0,156.429,Standard Class - Corporate
8388,5/17/2022,Standard Class,East,Office Supplies,Art,22.74,3,0,8.8686,Standard Class - Consumer
8389,1/13/2022,Standard Class,East,Furniture,Chairs,1267.53,3,0,316.8825,Standard Class - Consumer
8390,9/22/2022,Standard Class,East,Technology,Machines,1379.92,8,0,648.5624,Standard Class - Consumer
8391,1/15/2022,Standard Class,East,Office Supplies,Envelopes,6.208,2,0.2,2.1728,Standard Class - Consumer
8392,11/23/2022,First Class,West,Office Supplies,Binders,11.808,2,0.2,4.2804,First Class - Home Office
8393,1/5/2022,Second Class,East,Office Supplies,Paper,15.552,3,0.2,5.4432,Second Class - Home Office
8394,2/13/2022,Second Class,East,Office Supplies,Paper,63.312,3,0.2,20.5764,Second Class - Home Office
8395,12/30/2022,Second Class,East,Technology,Phones,15.588,2,0.4,-9.8724,Second Class - Home Office
8396,7/12/2022,Standard Class,East,Office Supplies,Paper,177.2,5,0,83.284,Standard Class - Corporate
8397,9/24/2022,Standard Class,East,Technology,Phones,197.97,3,0,57.4113,Standard Class - Corporate
8398,3/30/2022,Standard Class,East,Furniture,Chairs,854.94,3,0,213.735,Standard Class - Corporate
8399,1/8/2022,Standard Class,East,Furniture,Furnishings,124.11,9,0,52.1262,Standard Class - Corporate
8400,5/23/2022,Standard Class,East,Office Supplies,Labels,14.4,5,0,7.056,Standard Class - Corporate
8401,10/9/2022,First Class,East,Office Supplies,Paper,15.696,3,0.2,5.1012,First Class - Consumer
8402,4/13/2022,First Class,East,Office Supplies,Binders,2.628,2,0.7,-1.9272,First Class - Consumer
8403,5/31/2022,First Class,East,Office Supplies,Binders,14.427,3,0.7,-10.5798,First Class - Consumer
8404,9/2/2022,Standard Class,Central,Furniture,Furnishings,86.62,2,0,8.662,Standard Class - Home Office
8405,12/8/2022,First Class,West,Office Supplies,Binders,36.624,3,0.2,13.734,First Class - Consumer
8406,8/16/2022,First Class,South,Office Supplies,Art,23.968,7,0.2,2.6964,First Class - Consumer
8407,4/30/2022,First Class,South,Office Supplies,Art,28.728,3,0.2,1.7955,First Class - Consumer
8408,12/4/2022,Standard Class,Central,Furniture,Tables,697.16,4,0,146.4036,Standard Class - Home Office
8409,9/27/2022,Second Class,East,Technology,Accessories,31.86,2,0,11.151,Second Class - Consumer
8410,12/1/2022,Second Class,East,Furniture,Bookcases,722.352,3,0.2,90.294,Second Class - Consumer
8411,7/30/2022,First Class,Central,Office Supplies,Art,8.84,5,0.2,2.9835,First Class - Corporate
8412,7/9/2022,First Class,Central,Office Supplies,Appliances,58.464,9,0.8,-146.16,First Class - Corporate
8413,2/28/2022,Standard Class,Central,Furniture,Chairs,254.604,14,0.3,-18.186,Standard Class - Home Office
8414,3/17/2022,Standard Class,South,Technology,Phones,1363.96,5,0.2,85.2475,Standard Class - Consumer
8415,3/11/2022,Standard Class,South,Furniture,Furnishings,102.36,3,0.2,-3.8385,Standard Class - Consumer
8416,5/10/2022,Second Class,West,Technology,Phones,1113.504,12,0.2,125.2692,Second Class - Consumer
8417,4/25/2022,Second Class,West,Technology,Accessories,99.99,1,0,37.9962,Second Class - Consumer
8418,7/25/2022,First Class,East,Furniture,Furnishings,168.464,2,0.2,-29.4812,First Class - Corporate
8419,5/23/2022,First Class,East,Office Supplies,Paper,6.72,2,0.2,2.436,First Class - Corporate
8420,4/19/2022,First Class,East,Furniture,Furnishings,282.888,9,0.2,56.5776,First Class - Corporate
8421,5/3/2022,Standard Class,East,Office Supplies,Art,11.16,2,0,4.3524,Standard Class - Home Office
8422,3/1/2022,Standard Class,East,Furniture,Furnishings,108.4,2,0,22.764,Standard Class - Home Office
8423,11/8/2022,Standard Class,East,Office Supplies,Binders,82.344,3,0.2,27.7911,Standard Class - Home Office
8424,6/25/2022,Standard Class,East,Office Supplies,Binders,9.088,4,0.2,3.2944,Standard Class - Home Office
8425,1/21/2022,Standard Class,West,Office Supplies,Binders,19.936,4,0.2,7.2268,Standard Class - Corporate
8426,6/11/2022,Standard Class,West,Office Supplies,Binders,65.568,2,0.2,22.9488,Standard Class - Corporate
8427,10/28/2022,Standard Class,East,Office Supplies,Fasteners,4.416,3,0.2,1.6008,Standard Class - Home Office
8428,8/13/2022,Standard Class,Central,Furniture,Chairs,107.772,2,0.3,-29.2524,Standard Class - Consumer
8429,5/15/2022,Standard Class,East,Office Supplies,Appliances,45.216,3,0.2,4.5216,Standard Class - Corporate
8430,8/21/2022,Standard Class,East,Office Supplies,Fasteners,10.416,7,0.2,-2.2134,Standard Class - Corporate
8431,12/25/2022,Standard Class,East,Office Supplies,Art,7.872,3,0.2,1.2792,Standard Class - Corporate
8432,5/20/2022,Standard Class,East,Technology,Phones,118.782,3,0.4,-27.7158,Standard Class - Corporate
8433,5/26/2022,Standard Class,East,Office Supplies,Fasteners,1.448,1,0.2,0.2353,Standard Class - Corporate
8434,6/5/2022,Standard Class,East,Office Supplies,Binders,55.47,5,0.7,-46.225,Standard Class - Corporate
8435,3/28/2022,First Class,West,Furniture,Chairs,194.848,4,0.2,12.178,First Class - Consumer
8436,3/7/2022,Second Class,Central,Office Supplies,Supplies,1.744,1,0.2,-0.3488,Second Class - Consumer
8437,2/5/2022,Standard Class,East,Office Supplies,Binders,25.176,4,0.7,-18.4624,Standard Class - Home Office
8438,9/8/2022,Standard Class,West,Office Supplies,Art,19.46,7,0,5.0596,Standard Class - Home Office
8439,4/3/2022,Standard Class,West,Office Supplies,Paper,29.472,3,0.2,9.9468,Standard Class - Home Office
8440,3/21/2022,Standard Class,East,Office Supplies,Binders,8.64,2,0.2,3.024,Standard Class - Consumer
8441,9/3/2022,Standard Class,West,Office Supplies,Binders,6.27,5,0.7,-4.598,Standard Class - Consumer
8442,11/1/2022,Standard Class,West,Office Supplies,Binders,4.368,7,0.7,-3.3488,Standard Class - Consumer
8443,4/26/2022,Standard Class,West,Technology,Accessories,31.984,2,0.2,1.999,Standard Class - Consumer
8444,5/20/2022,First Class,Central,Office Supplies,Art,40.88,7,0,10.6288,First Class - Home Office
8445,9/7/2022,Second Class,West,Office Supplies,Appliances,119.96,2,0,33.5888,Second Class - Consumer
8446,10/20/2022,Second Class,West,Office Supplies,Storage,31.44,3,0,8.4888,Second Class - Consumer
8447,3/5/2022,Second Class,West,Office Supplies,Binders,6.88,1,0.2,2.322,Second Class - Consumer
8448,4/29/2022,Standard Class,Central,Office Supplies,Paper,19.92,4,0,9.3624,Standard Class - Corporate
8449,8/29/2022,Standard Class,Central,Furniture,Chairs,1106.91,9,0,121.7601,Standard Class - Corporate
8450,9/28/2022,Standard Class,East,Furniture,Tables,836.592,8,0.4,-264.9208,Standard Class - Consumer
8451,5/14/2022,Standard Class,East,Office Supplies,Paper,26.38,1,0,12.1348,Standard Class - Consumer
8452,6/12/2022,Standard Class,East,Office Supplies,Storage,362.92,2,0,105.2468,Standard Class - Consumer
8453,7/28/2022,Standard Class,East,Technology,Machines,4899.93,7,0,2400.9657,Standard Class - Consumer
8454,11/12/2022,Same Day,Central,Office Supplies,Paper,6.48,1,0,3.1104,Same Day - Consumer
8455,7/14/2022,Second Class,West,Technology,Phones,71.976,3,0.2,7.1976,Second Class - Corporate
8456,2/28/2022,Second Class,West,Office Supplies,Labels,3.15,1,0,1.512,Second Class - Corporate
8457,9/16/2022,Standard Class,South,Furniture,Furnishings,31.984,2,0.2,1.999,Standard Class - Corporate
8458,5/31/2022,Standard Class,South,Technology,Phones,71.984,2,0.2,25.1944,Standard Class - Corporate
8459,5/15/2022,Standard Class,West,Office Supplies,Art,120.15,9,0,33.642,Standard Class - Consumer
8460,4/29/2022,Standard Class,West,Technology,Phones,219.184,2,0.2,19.1786,Standard Class - Consumer
8461,9/21/2022,Standard Class,East,Office Supplies,Paper,28.9,5,0,14.161,Standard Class - Home Office
8462,11/6/2022,Standard Class,East,Office Supplies,Appliances,355.96,2,0,103.2284,Standard Class - Home Office
8463,3/23/2022,Standard Class,South,Office Supplies,Storage,348.208,7,0.2,30.4682,Standard Class - Home Office
8464,4/9/2022,Standard Class,South,Office Supplies,Binders,35.784,7,0.7,-28.6272,Standard Class - Home Office
8465,3/2/2022,First Class,West,Furniture,Tables,447.84,5,0.2,11.196,First Class - Corporate
8466,6/12/2022,First Class,West,Office Supplies,Art,7.04,4,0,2.0416,First Class - Home Office
8467,8/11/2022,First Class,West,Furniture,Furnishings,8.73,3,0,4.1031,First Class - Home Office
8468,7/26/2022,First Class,West,Technology,Accessories,29.29,1,0,9.6657,First Class - Home Office
8469,11/25/2022,First Class,West,Office Supplies,Art,8.64,3,0,2.5056,First Class - Home Office
8470,6/20/2022,Standard Class,Central,Office Supplies,Binders,2.694,3,0.8,-4.7145,Standard Class - Consumer
8471,12/26/2022,Standard Class,Central,Office Supplies,Binders,2.934,3,0.8,-4.9878,Standard Class - Consumer
8472,1/7/2022,Standard Class,West,Office Supplies,Paper,22.92,3,0,11.2308,Standard Class - Consumer
8473,2/21/2022,Standard Class,Central,Office Supplies,Storage,100.704,6,0.2,-16.3644,Standard Class - Consumer
8474,5/8/2022,Standard Class,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566,Standard Class - Consumer
8475,6/1/2022,Standard Class,Central,Office Supplies,Binders,10.78,5,0.8,-17.248,Standard Class - Consumer
8476,9/12/2022,Standard Class,Central,Office Supplies,Fasteners,58.368,12,0.2,21.888,Standard Class - Consumer
8477,4/30/2022,Standard Class,Central,Office Supplies,Envelopes,40.968,3,0.2,13.8267,Standard Class - Consumer
8478,9/25/2022,Standard Class,Central,Technology,Phones,71.96,5,0.2,25.186,Standard Class - Consumer
8479,8/2/2022,Standard Class,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,Standard Class - Consumer
8480,11/23/2022,Standard Class,Central,Office Supplies,Binders,1.192,2,0.8,-2.0264,Standard Class - Consumer
8481,12/21/2022,Second Class,West,Office Supplies,Binders,46.672,2,0.2,16.3352,Second Class - Consumer
8482,1/1/2022,Second Class,West,Furniture,Bookcases,119.833,1,0.15,-12.6882,Second Class - Consumer
8483,7/22/2022,Second Class,West,Technology,Accessories,119.98,2,0,57.5904,Second Class - Consumer
8484,3/25/2022,Second Class,West,Office Supplies,Labels,6.3,2,0,3.024,Second Class - Corporate
8485,12/22/2022,Standard Class,South,Office Supplies,Paper,279.9,5,0,137.151,Standard Class - Consumer
8486,2/20/2022,Standard Class,South,Technology,Accessories,619.95,5,0,111.591,Standard Class - Consumer
8487,7/7/2022,Standard Class,South,Office Supplies,Paper,4.36,2,0,2.0492,Standard Class - Consumer
8488,2/12/2022,Standard Class,South,Office Supplies,Envelopes,15.28,2,0,7.4872,Standard Class - Consumer
8489,9/18/2022,Standard Class,South,Technology,Phones,699.93,7,0,181.9818,Standard Class - Consumer
8490,9/11/2022,Standard Class,South,Office Supplies,Art,22.96,7,0,6.6584,Standard Class - Consumer
8491,8/27/2022,Standard Class,South,Furniture,Furnishings,38.6,4,0,11.58,Standard Class - Consumer
8492,12/14/2022,Standard Class,South,Office Supplies,Art,6.63,3,0,1.7901,Standard Class - Consumer
8493,12/28/2022,Standard Class,South,Office Supplies,Envelopes,23.34,3,0,10.9698,Standard Class - Consumer
8494,3/30/2022,Standard Class,South,Furniture,Chairs,1067.94,3,0,224.2674,Standard Class - Consumer
8495,5/30/2022,Standard Class,Central,Office Supplies,Art,10.16,1,0,2.6416,Standard Class - Home Office
8496,8/27/2022,Standard Class,Central,Office Supplies,Envelopes,101.88,6,0,50.94,Standard Class - Home Office
8497,11/10/2022,Standard Class,South,Furniture,Tables,343.92,4,0,75.6624,Standard Class - Consumer
8498,10/7/2022,Standard Class,South,Office Supplies,Paper,40.99,1,0,20.0851,Standard Class - Consumer
8499,7/29/2022,Standard Class,South,Office Supplies,Envelopes,63.9,5,0,28.755,Standard Class - Consumer
8500,1/24/2022,First Class,West,Office Supplies,Paper,19.44,3,0,9.3312,First Class - Corporate
8501,4/25/2022,Standard Class,East,Office Supplies,Storage,124.608,4,0.2,-23.364,Standard Class - Home Office
8502,11/11/2022,Standard Class,East,Office Supplies,Labels,7.56,3,0.2,2.646,Standard Class - Home Office
8503,2/12/2022,Same Day,South,Office Supplies,Storage,85.224,3,0.2,7.4571,Same Day - Consumer
8504,12/10/2022,Second Class,Central,Office Supplies,Envelopes,287.52,8,0,129.384,Second Class - Corporate
8505,5/26/2022,Second Class,Central,Office Supplies,Appliances,37.68,2,0,10.5504,Second Class - Corporate
8506,7/23/2022,Second Class,Central,Office Supplies,Paper,19.98,2,0,8.991,Second Class - Corporate
8507,7/15/2022,Second Class,Central,Office Supplies,Art,20.58,7,0,5.5566,Second Class - Corporate
8508,7/30/2022,Second Class,Central,Office Supplies,Binders,17.38,2,0,8.69,Second Class - Corporate
8509,6/19/2022,Standard Class,West,Furniture,Furnishings,204.6,2,0,53.196,Standard Class - Consumer
8510,1/13/2022,Standard Class,West,Office Supplies,Fasteners,8.72,4,0,2.8776,Standard Class - Consumer
8511,3/25/2022,Standard Class,West,Office Supplies,Paper,6.48,1,0,3.1104,Standard Class - Consumer
8512,7/15/2022,Standard Class,West,Technology,Machines,686.32,2,0.2,223.054,Standard Class - Consumer
8513,8/13/2022,Standard Class,West,Office Supplies,Storage,62.18,1,0,16.7886,Standard Class - Consumer
8514,6/28/2022,Same Day,Central,Office Supplies,Appliances,644.076,2,0.1,107.346,Same Day - Consumer
8515,8/2/2022,Same Day,Central,Office Supplies,Fasteners,5.84,2,0,2.628,Same Day - Consumer
8516,12/25/2022,Same Day,Central,Office Supplies,Binders,12.76,2,0,5.8696,Same Day - Consumer
8517,5/11/2022,Same Day,Central,Technology,Phones,10.95,1,0,0.438,Same Day - Consumer
8518,1/1/2022,Same Day,Central,Technology,Copiers,599.98,2,0,209.993,Same Day - Consumer
8519,11/22/2022,Standard Class,East,Furniture,Furnishings,8.352,6,0.2,1.2528,Standard Class - Corporate
8520,10/24/2022,Standard Class,West,Office Supplies,Art,3.64,2,0,1.638,Standard Class - Corporate
8521,2/8/2022,Standard Class,West,Office Supplies,Binders,159.768,7,0.2,53.9217,Standard Class - Corporate
8522,12/26/2022,First Class,South,Office Supplies,Storage,122.48,2,0,0,First Class - Home Office
8523,2/1/2022,First Class,South,Furniture,Tables,2244.48,7,0,493.7856,First Class - Home Office
8524,9/22/2022,First Class,South,Office Supplies,Binders,62.31,3,0,29.2857,First Class - Home Office
8525,4/3/2022,First Class,South,Furniture,Tables,455.1,2,0,100.122,First Class - Home Office
8526,8/28/2022,Second Class,West,Furniture,Chairs,195.184,1,0.2,19.5184,Second Class - Corporate
8527,6/27/2022,Standard Class,Central,Office Supplies,Appliances,362.94,3,0,90.735,Standard Class - Consumer
8528,12/26/2022,Standard Class,Central,Office Supplies,Binders,11.54,2,0,5.77,Standard Class - Consumer
8529,12/17/2022,Second Class,West,Office Supplies,Art,53.94,3,0,15.6426,Second Class - Consumer
8530,9/20/2022,Standard Class,East,Technology,Phones,9.99,1,0,4.5954,Standard Class - Home Office
8531,5/21/2022,Standard Class,East,Office Supplies,Binders,125.76,3,0.2,40.872,Standard Class - Home Office
8532,5/1/2022,Standard Class,East,Office Supplies,Binders,25.32,5,0.2,9.1785,Standard Class - Home Office
8533,2/6/2022,Standard Class,Central,Office Supplies,Binders,46.8,4,0,21.06,Standard Class - Consumer
8534,8/18/2022,Same Day,West,Technology,Accessories,447.93,9,0,49.2723,Same Day - Consumer
8535,5/16/2022,Second Class,East,Furniture,Furnishings,109.48,2,0,33.9388,Second Class - Consumer
8536,5/5/2022,Second Class,East,Office Supplies,Storage,272.94,3,0,0,Second Class - Consumer
8537,4/4/2022,Second Class,East,Office Supplies,Paper,19.44,3,0,9.3312,Second Class - Consumer
8538,7/27/2022,Second Class,East,Office Supplies,Storage,31.92,4,0,8.2992,Second Class - Consumer
8539,10/30/2022,Standard Class,Central,Office Supplies,Paper,22.38,2,0,10.7424,Standard Class - Consumer
8540,10/9/2022,Standard Class,West,Office Supplies,Binders,16.52,5,0.2,5.5755,Standard Class - Consumer
8541,3/27/2022,Standard Class,Central,Office Supplies,Binders,5.176,4,0.8,-7.764,Standard Class - Consumer
8542,5/16/2022,First Class,East,Office Supplies,Binders,50.112,6,0.2,16.2864,First Class - Corporate
8543,3/28/2022,Standard Class,East,Office Supplies,Supplies,27.93,3,0,8.0997,Standard Class - Home Office
8544,6/23/2022,Second Class,West,Office Supplies,Labels,11.56,4,0,5.4332,Second Class - Home Office
8545,8/16/2022,Standard Class,East,Furniture,Chairs,172.5,2,0,51.75,Standard Class - Consumer
8546,9/11/2022,Standard Class,East,Technology,Phones,179.97,3,0,44.9925,Standard Class - Consumer
8547,2/3/2022,Second Class,Central,Technology,Accessories,258.696,3,0.2,64.674,Second Class - Home Office
8548,1/15/2022,Standard Class,East,Technology,Phones,1322.93,7,0,357.1911,Standard Class - Consumer
8549,8/25/2022,Standard Class,East,Office Supplies,Art,3.76,2,0,1.0904,Standard Class - Consumer
